Year,Month,BAJFINANCE.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,SBIN.NS,TATAMOTORS.NS,TCS.NS,RELIANCE.NS_Return,TCS.NS_Return,HDFCBANK.NS_Return,INFY.NS_Return,ICICIBANK.NS_Return,BAJFINANCE.NS_Return,HINDUNILVR.NS_Return,ITC.NS_Return,TATAMOTORS.NS_Return,SBIN.NS_Return
2021,January,4666.40869140625,1334.85009765625,2136.489990234375,519.0956420898438,1129.46142578125,174.79220581054688,835.6874389648438,265.5250549316406,261.0781555175781,2895.4013671875,-0.0722057029124965,0.088907717462682,-0.031887592604019854,-0.013337812079284417,0.0036445688619242134,-0.10587901455135107,-0.05489690771751954,-0.02751201625434141,0.42888240134834255,0.026004814273816068
2021,February,5189.12646484375,1472.9912109375,2012.0604248046875,577.8201904296875,1142.4508056640625,179.46340942382812,946.321533203125,367.2264709472656,320.9561462402344,2693.416259765625,0.13238692970582688,-0.06976065899218553,0.10348810965650768,0.011500507752026712,0.11312857126563935,0.11201714380485939,-0.058240181792771906,0.026724324414924228,0.22934891126356494,0.3830200356866813
2021,March,5075.73193359375,1433.8721923828125,2294.657470703125,562.6919555664062,1247.051513671875,192.36083984375,908.8007202148438,342.8952941894531,299.93670654296875,2957.2861328125,-0.03964911678727223,0.09796847111550311,-0.02655753697932106,0.09155817256132281,-0.02618156152008355,-0.02185233526649355,0.1404515701489777,0.07186662986805725,-0.06549006754814612,-0.06625659826496144
2021,April,5373.4345703125,1355.7777099609375,2221.283447265625,580.478515625,1234.5633544921875,178.3629608154297,904.8989868164062,332.7298583984375,292.0357971191406,2824.955810546875,-0.004293277185690503,-0.04474721630665257,-0.05446404696090623,-0.010014148607956685,0.03160976424603357,0.058652159060726516,-0.031976024471755626,-0.07276886002208371,-0.026341922317188127,-0.029645888885833194
2021,May,5546.951171875,1455.1834716796875,2208.3544921875,640.6529541015625,1284.1883544921875,190.68812561035156,980.1218872070312,399.41705322265625,316.7820739746094,2954.264404296875,0.08312850548686357,0.04577366954457518,0.07332010327977301,0.04019639803775976,0.10366350667048008,0.03229156311331227,-0.005820488643194288,0.06910159339458355,0.0847371353087003,0.20042443784639885
2021,June,5929.26904296875,1444.1754150390625,2349.0927734375,609.8649291992188,1456.5341796875,183.4139404296875,960.9342651367188,398.2125244140625,337.50335693359375,3128.7626953125,-0.019576771339113508,0.0590665787266107,-0.007564720775668721,0.13420603340034498,-0.04805725893439483,0.06892396548075563,0.06372993183290543,-0.03814702754763022,0.0654117914533423,-0.0030157170277912426
2021,July,6148.3828125,1375.2880859375,2217.9169921875,661.67626953125,1483.899658203125,185.4498748779297,926.6290283203125,410.18170166015625,292.13519287109375,2968.490234375,-0.03569987881691927,-0.051225508785827545,-0.04770011203915914,0.01878807850667563,0.08495543496830016,0.036954600633460455,-0.05584103903144122,0.011100216501933158,-0.13442285278195476,0.030057259659789448
2021,August,7428.18896484375,1524.6805419921875,2589.3916015625,697.111083984375,1572.3070068359375,191.19570922851562,1028.087890625,404.71954345703125,285.5262451171875,3548.60888671875,0.10949242814959148,0.195425487888085,0.10862629988745254,0.05957771345527929,0.05355309852388701,0.20815329678917083,0.1674880577963469,0.030983220422057922,-0.022622908554610466,-0.01331643557237594
2021,September,7569.951171875,1537.7445068359375,2568.1943359375,679.4663696289062,1543.513671875,213.68130493164062,1146.9610595703125,430.3202819824219,331.29193115234375,3538.393310546875,0.11562549275144818,-0.002878755168006397,0.008568329223038518,-0.018312794407041588,-0.025311194673048987,0.019084356591113183,-0.008186195402892782,0.11760512719587446,0.16028539168570233,0.06325550356850673
2021,October,7305.48046875,1526.0784912109375,2288.78662109375,777.5786743164062,1550.267578125,201.9634552001953,1154.700927734375,477.0095520019531,480.7137145996094,3190.434326171875,0.006748152519634898,-0.09833813085103904,-0.007586445975348632,0.004375669858366571,0.14439611594181545,-0.03493691004343602,-0.10879539407665362,-0.05483797347266295,0.451027536129621,0.10849888321424372
2021,November,6907.6875,1439.9814453125,2216.48388671875,692.554443359375,1592.0047607421875,200.10848999023438,1095.1275634765625,437.4922790527344,455.7686462402344,3313.817138671875,-0.051592029439779474,0.03867273226339818,-0.056417180632773234,0.0269225669207811,-0.10934485958193063,-0.054451308226967865,-0.03158998471445473,-0.009184657729895851,-0.05189173431457428,-0.08284377699224132
2021,December,6887.99267578125,1426.3389892578125,2257.225830078125,717.5673217773438,1754.77001953125,197.303466796875,1078.1685791015625,437.3973083496094,479.4217224121094,3510.252685546875,-0.015485852918506127,0.059277726758854454,-0.009474049890779601,0.10223917842631436,0.036116840571607245,-0.0028511458022312253,0.018381339744223846,-0.014017512168005841,0.05189711132390529,-0.00021707972385398566
2022,January,6910.64892578125,1432.4129638671875,2174.593994140625,764.7330322265625,1613.8958740234375,199.2489013671875,1086.5684814453125,511.3497009277344,514.553466796875,3514.4453125,0.007790898850669192,0.0011943946287364948,0.004258436917955688,-0.08028068860296811,0.0657300144777968,0.0032892383988243346,-0.03660769553334409,0.009860113468332266,0.07327941714448749,0.16907372580129199
2022,February,6912.67236328125,1375.09521484375,2077.376953125,720.0394897460938,1594.7469482421875,199.8259735107422,1074.2530517578125,459.00830078125,451.2467346191406,3343.202392578125,-0.01133424160354668,-0.04872544731676631,-0.040014821472079354,-0.011865031746758126,-0.058443326752005254,0.0002927999268564907,-0.04470583533182437,0.002896237517973743,-0.12303236935089068,-0.10235930528857673
2022,March,7167.02587890625,1417.613525390625,1959.3101806640625,708.0178833007812,1772.5245361328125,232.04251098632812,1199.5458984375,468.8401184082031,431.07208251953125,3517.925537109375,0.11663252571139493,0.05226220970621864,0.030920266529838925,0.11147698892703994,-0.016695759908323393,0.03679525113559201,-0.056834544295550016,0.16122297271757846,-0.04470869382941267,0.02141969461166382
2022,April,6586.40283203125,1334.9390869140625,2137.390380859375,720.6212768554688,1457.126220703125,240.2817840576172,1270.341796875,471.4524230957031,434.8983154296875,3336.14794921875,0.059018915849503584,-0.05167181225785378,-0.05831944813998691,-0.17793734811581485,0.017800953693331012,-0.08101310874066614,0.09088923333974419,0.03550760175912138,0.00887608607774526,0.00557184546486611
2022,May,6004.30029296875,1354.703125,2250.626953125,729.8797607421875,1412.4830322265625,256.43499755859375,1198.5897216796875,451.6037902832031,440.8115539550781,3185.94091796875,-0.056482495791148724,-0.045024091717867365,0.014805198439147738,-0.030637832085006478,0.012847919127672025,-0.08837943167271767,0.052978891118662386,0.06722612604334244,0.013596830145336858,-0.04210103043307678
2022,June,5350.7880859375,1314.762939453125,2152.160888671875,685.6226806640625,1373.31005859375,259.13531494140625,1181.7445068359375,449.4812927246094,409.257568359375,3093.847900390625,-0.014054195976370698,-0.02890606572730814,-0.029482611215556953,-0.027733411828007815,-0.060636124548955284,-0.10884069336047963,-0.043750504416738,0.010530221726835487,-0.07158157564744483,-0.004699910860497258
2022,July,7142.7392578125,1398.83740234375,2544.655517578125,793.6236572265625,1455.7894287109375,287.13330078125,1142.49951171875,509.7304992675781,446.82421875,3135.0556640625,-0.03320937384533651,0.013319259704613229,0.06394648066791087,0.060058811628923126,0.15752246769009348,0.3348948123332445,0.18237234538188418,0.10804388373763119,0.0917921946837088,0.1340416331406311
2022,August,7238.9951171875,1449.457763671875,2566.31640625,865.3898315429688,1402.4783935546875,303.6667785644531,1204.9212646484375,512.5283203125,468.1914978027344,3048.89111328125,0.05463613094747122,-0.027484217192365712,0.036187451982132135,-0.036620018049901226,0.09042847155943412,0.013476042719845704,0.00851230688092941,0.05758119221357405,0.04782032431570027,0.005488824092225286
2022,September,7268.22314453125,1386.3043212890625,2601.629150390625,840.7145385742188,1327.796142578125,314.7522888183594,1086.0712890625,511.90118408203125,402.10205078125,2852.73046875,-0.09863713013697595,-0.06433835687891776,-0.043570391608257375,-0.05325019716508761,-0.02851350000814612,0.004037580751277803,0.01376008977483223,0.03650550878931047,-0.1411590072259924,-0.001223612833894494
2022,October,7078.337890625,1459.79638671875,2461.00439453125,886.2614135742188,1460.255615234375,330.38568115234375,1164.5662841796875,553.578857421875,410.20172119140625,3039.647216796875,0.07227425667880838,0.06552204987272336,0.053012938285693645,0.09975889250518466,0.05417638557463711,-0.026125402334286285,-0.05405257541731523,0.04966887577744106,0.020143320319852442,0.08141741929076107
2022,November,6659.0830078125,1568.791015625,2607.33203125,929.3699340820312,1552.658203125,322.142578125,1247.5831298828125,581.21923828125,436.68719482421875,3227.7958984375,0.07128563382856434,0.061898196804197836,0.07466426818005911,0.06327836505240492,0.048640863573152116,-0.059230696427728824,0.05945850281450693,-0.02494994032003095,0.06456694905103522,0.049930340526554096
2022,December,6514.6748046875,1588.00537109375,2487.570068359375,868.8521118164062,1432.287841796875,314.1363830566406,1163.469970703125,592.07275390625,385.5548400878906,3100.142333984375,-0.067420885362235,-0.039548214468863696,0.012247874495313171,-0.07752534401058664,-0.06511704332828505,-0.021685899238015005,-0.0459327624772089,-0.02485295521926556,-0.11709149098569427,0.018673703329393332
2023,January,5832.21484375,1563.9630126953125,2502.819091796875,811.3578491210938,1456.552001953125,333.8439636230469,1075.154541015625,533.9942016601562,449.30877685546875,3262.004150390625,-0.07590692661721898,0.05221109193338913,-0.015139972972432858,0.016940840694290582,-0.06617266841317337,-0.10475733346604654,0.006130088004941081,0.0627357467309122,0.16535633881043976,-0.09809360735300787
2023,February,6055.83740234375,1560.1593017578125,2390.05029296875,833.7411499023438,1412.6773681640625,362.5439147949219,1060.85791015625,504.3761291503906,418.1026611328125,3217.474365234375,-0.013297279892311997,-0.013651051042015805,-0.0024320977584659786,-0.03012225703595206,0.02758745824114084,0.038342647619264536,-0.045056711928453286,0.0859681596767794,-0.06945360814238999,-0.055465157519847264
2023,March,5565.046875,1569.864013671875,2486.89013671875,855.5879516601562,1356.0771484375,369.0883483886719,1064.7403564453125,505.2926330566406,418.2020263671875,3113.603515625,0.0036597231843147338,-0.03228334955259504,0.006220333976875603,-0.04006592092582406,0.02620333872254177,-0.08104420491108344,0.040517910453554684,0.018051423087467766,0.00023765750283866183,0.0018171040485079892
2023,April,6222.29052734375,1645.9893798828125,2386.796630859375,894.9904174804688,1189.6954345703125,409.55816650390625,1105.597900390625,557.9202270507812,481.95599365234375,3126.569091796875,0.03837324630177208,0.004164170584600724,0.048491694534026575,-0.12269339842419436,0.04605308635290761,0.11810208738695493,-0.04024846308306984,0.10964805118317433,0.15244777228597006,0.10415270390107056
2023,May,6925.5078125,1589.1494140625,2591.01416015625,925.7125854492188,1251.9461669921875,431.4000549316406,1128.1619873046875,570.2864379882812,523.0506591796875,3194.796630859375,0.020408945156363156,0.021821855541752644,-0.03453240131133728,0.05232493175394781,0.03432681218558464,0.11301582304233038,0.08556134471471322,0.05333036968639249,0.0852664269530532,0.022164837082299327
2023,June,7124.83251953125,1678.4796142578125,2622.5556640625,911.5217895507812,1285.3272705078125,437.3069763183594,1164.863037109375,563.4019165039062,591.8731689453125,3231.031982421875,0.03253171992824422,0.011341990038581162,0.05621258731546752,0.026663369716465768,-0.015329591626488615,0.0287812406581196,0.012173420119150569,0.013692444679115123,0.13157905177590434,-0.012072041391446242
2023,July,7263.83447265625,1628.955810546875,2507.641845703125,973.64892578125,1304.768310546875,450.96075439453125,1261.5458984375,609.9710083007812,642.31787109375,3356.36572265625,0.08299933833255202,0.03879062197967742,-0.029505156506077546,0.015125361832073914,0.06815759858147374,0.019509504643646647,-0.04381749448984673,0.03122241083625421,0.0852289051019619,0.08265696376372222
2023,August,7127.220703125,1550.2801513671875,2453.049072265625,950.5667724609375,1381.5220947265625,425.78363037109375,1195.3582763671875,552.0916137695312,599.1510620117188,3292.94580078125,-0.05246548869311041,-0.018895414598862348,-0.0482982157467331,0.058825604177585644,-0.023706854400102673,-0.018807390235214605,-0.02177056246331399,-0.055829966971828404,-0.06720474553903666,-0.09488876314382022
2023,September,7771.73486328125,1505.738525390625,2414.41796875,943.7752685546875,1381.5220947265625,430.3348693847656,1164.5679931640625,588.6780395507812,628.26123046875,3461.477783203125,-0.02575820472561563,0.05117970128202254,-0.02873133990477872,0.0,-0.007144688940333266,0.0904299427508477,-0.01574819841657127,0.010689088750793996,0.0485856911599063,0.06626875842479807
2023,October,7455.2236328125,1456.609375,2432.435791015625,907.5371704101562,1334.0377197265625,414.8412780761719,1136.211181640625,556.2223510742188,626.7160034179688,3313.219482421875,-0.024349640115381987,-0.042830926577277384,-0.03262794274183811,-0.03437105724277134,-0.03839695672469445,-0.04072594292481024,0.007462594504692666,-0.036003569338325714,-0.0024595295330070988,-0.05513317347684543
2023,November,7086.32568359375,1537.8006591796875,2510.990478515625,926.9699096679688,1418.609375,422.0070495605469,1180.6832275390625,555.435546875,704.226806640625,3430.1103515625,0.039140651506546886,0.03528014662499235,0.05573991598103478,0.06339525039124982,0.02141260974360981,-0.0494818086469101,0.03229466027023098,0.017273525714717408,0.12367771494573243,-0.0014145497707871435
2023,December,7291.1474609375,1686.223876953125,2627.78271484375,988.0936889648438,1504.156005859375,447.47467041015625,1283.7313232421875,631.4606323242188,777.550537109375,3730.869384765625,0.08727835993563793,0.08768202838317496,0.09651655231609224,0.06030316193235019,0.0659393348795636,0.028903805228420953,0.046512417043161,0.06034880430582823,0.10411948221415535,0.13687472088697294
